case_id,text,district_id,crime_subhead_id,date,case_status_id
12859,"Case 12859 (Crime No: 100010001202507717): Chain Snatching reported near Bengaluru PS-1 jurisdiction. Registered on 2025-01-11. District ID 1, Police Station ID 1. Case status ID: 1. Gravity ID: 1.",1,6,2025-01-11,1
12860,"Case 12860 (Crime No: 100010001202406742): Online Financial Fraud reported near Bengaluru PS-1 jurisdiction. Registered on 2024-11-20. District ID 1, Police Station ID 1. Case status ID: 1. Gravity ID: 1.",1,9,2024-11-20,1
12861,"Case 12861 (Crime No: 100010002202416007): Online Financial Fraud reported near Bengaluru PS-2 jurisdiction. Registered on 2024-09-30. District ID 1, Police Station ID 2. Case status ID: 1. Gravity ID: 1.",1,9,2024-09-30,1
12862,"Case 12862 (Crime No: 100010002202505539): Chain Snatching reported near Bengaluru PS-2 jurisdiction. Registered on 2025-06-24. District ID 1, Police Station ID 2. Case status ID: 1. Gravity ID: 2.",1,6,2025-06-24,1
12863,"Case 12863 (Crime No: 100090044202514540): House Burglary reported near Shivamogga PS-4 jurisdiction. Registered on 2025-01-09. District ID 9, Police Station ID 44. Case status ID: 4. Gravity ID: 1.",9,4,2025-01-09,4
12864,"Case 12864 (Crime No: 100030014202604545): Vehicle Theft reported near Mangaluru PS-6 jurisdiction. Registered on 2026-06-10. District ID 3, Police Station ID 14. Case status ID: 3. Gravity ID: 1.",3,5,2026-06-10,3
12865,"Case 12865 (Crime No: 100010001202508191): Online Financial Fraud reported near Bengaluru PS-1 jurisdiction. Registered on 2025-06-06. District ID 1, Police Station ID 1. Case status ID: 2. Gravity ID: 2.",1,9,2025-06-06,2
12866,"Case 12866 (Crime No: 100060027202617478): Assault on Woman reported near Kalaburagi PS-4 jurisdiction. Registered on 2026-03-22. District ID 6, Police Station ID 27. Case status ID: 2. Gravity ID: 1.",6,7,2026-03-22,2
12867,"Case 12867 (Crime No: 100010001202607602): Chain Snatching reported near Bengaluru PS-1 jurisdiction. Registered on 2026-04-17. District ID 1, Police Station ID 1. Case status ID: 1. Gravity ID: 1.",1,6,2026-04-17,1
12868,"Case 12868 (Crime No: 100070032202411564): Online Financial Fraud reported near Ballari PS-3 jurisdiction. Registered on 2024-05-12. District ID 7, Police Station ID 32. Case status ID: 1. Gravity ID: 2.",7,9,2024-05-12,1
12869,"Case 12869 (Crime No: 100010002202405704): Chain Snatching reported near Bengaluru PS-2 jurisdiction. Registered on 2024-10-07. District ID 1, Police Station ID 2. Case status ID: 3. Gravity ID: 1.",1,6,2024-10-07,3
12870,"Case 12870 (Crime No: 100060025202416788): Public Nuisance reported near Kalaburagi PS-2 jurisdiction. Registered on 2024-02-13. District ID 6, Police Station ID 25. Case status ID: 2. Gravity ID: 1.",6,14,2024-02-13,2
12871,"Case 12871 (Crime No: 100030014202608711): Vehicle Theft reported near Mangaluru PS-6 jurisdiction. Registered on 2026-06-27. District ID 3, Police Station ID 14. Case status ID: 3. Gravity ID: 2.",3,5,2026-06-27,3
12872,"Case 12872 (Crime No: 100040018202413779): House Burglary reported near Belagavi PS-4 jurisdiction. Registered on 2024-01-13. District ID 4, Police Station ID 18. Case status ID: 4. Gravity ID: 1.",4,4,2024-01-13,4
12873,"Case 12873 (Crime No: 100060028202403263): Drug Peddling reported near Kalaburagi PS-5 jurisdiction. Registered on 2024-03-13. District ID 6, Police Station ID 28. Case status ID: 2. Gravity ID: 1.",6,11,2024-03-13,2
12874,"Case 12874 (Crime No: 100010003202501662): Online Financial Fraud reported near Bengaluru PS-3 jurisdiction. Registered on 2025-08-03. District ID 1, Police Station ID 3. Case status ID: 1. Gravity ID: 1.",1,9,2025-08-03,1
12875,"Case 12875 (Crime No: 100060025202608190): Drug Peddling reported near Kalaburagi PS-2 jurisdiction. Registered on 2026-04-30. District ID 6, Police Station ID 25. Case status ID: 2. Gravity ID: 2.",6,11,2026-04-30,2
12876,"Case 12876 (Crime No: 100040016202612930): Vehicle Theft reported near Belagavi PS-2 jurisdiction. Registered on 2026-02-08. District ID 4, Police Station ID 16. Case status ID: 2. Gravity ID: 2.",4,5,2026-02-08,2
12877,"Case 12877 (Crime No: 100040015202410917): Phishing / Identity Theft reported near Belagavi PS-1 jurisdiction. Registered on 2024-11-16. District ID 4, Police Station ID 15. Case status ID: 1. Gravity ID: 2.",4,10,2024-11-16,1
12878,"Case 12878 (Crime No: 100060024202513888): Phishing / Identity Theft reported near Kalaburagi PS-1 jurisdiction. Registered on 2025-02-08. District ID 6, Police Station ID 24. Case status ID: 1. Gravity ID: 1.",6,10,2025-02-08,1
12879,"Case 12879 (Crime No: 100100049202412440): House Burglary reported near Davanagere PS-4 jurisdiction. Registered on 2024-12-14. District ID 10, Police Station ID 49. Case status ID: 2. Gravity ID: 1.",10,4,2024-12-14,2
12880,"Case 12880 (Crime No: 100010003202517917): Rioting reported near Bengaluru PS-3 jurisdiction. Registered on 2025-04-18. District ID 1, Police Station ID 3. Case status ID: 2. Gravity ID: 2.",1,13,2025-04-18,2
12881,"Case 12881 (Crime No: 100030012202406079): Vehicle Theft reported near Mangaluru PS-4 jurisdiction. Registered on 2024-12-04. District ID 3, Police Station ID 12. Case status ID: 3. Gravity ID: 1.",3,5,2024-12-04,3
12882,"Case 12882 (Crime No: 100020005202414039): Assault on Woman reported near Mysuru PS-1 jurisdiction. Registered on 2024-11-30. District ID 2, Police Station ID 5. Case status ID: 2. Gravity ID: 1.",2,7,2024-11-30,2
12883,"Case 12883 (Crime No: 100040017202515046): Drug Peddling reported near Belagavi PS-3 jurisdiction. Registered on 2025-02-03. District ID 4, Police Station ID 17. Case status ID: 3. Gravity ID: 2.",4,11,2025-02-03,3
12884,"Case 12884 (Crime No: 100030011202514441): Dowry Harassment reported near Mangaluru PS-3 jurisdiction. Registered on 2025-12-31. District ID 3, Police Station ID 11. Case status ID: 2. Gravity ID: 1.",3,8,2025-12-31,2
12885,"Case 12885 (Crime No: 100060025202415273): House Burglary reported near Kalaburagi PS-2 jurisdiction. Registered on 2024-08-26. District ID 6, Police Station ID 25. Case status ID: 2. Gravity ID: 1.",6,4,2024-08-26,2
12886,"Case 12886 (Crime No: 100030011202404315): Vehicle Theft reported near Mangaluru PS-3 jurisdiction. Registered on 2024-12-22. District ID 3, Police Station ID 11. Case status ID: 1. Gravity ID: 2.",3,5,2024-12-22,1
12887,"Case 12887 (Crime No: 100050020202415275): Phishing / Identity Theft reported near Hubballi-Dharwad PS-2 jurisdiction. Registered on 2024-05-28. District ID 5, Police Station ID 20. Case status ID: 3. Gravity ID: 1.",5,10,2024-05-28,3
12888,"Case 12888 (Crime No: 100040018202415154): Public Nuisance reported near Belagavi PS-4 jurisdiction. Registered on 2024-01-07. District ID 4, Police Station ID 18. Case status ID: 4. Gravity ID: 1.",4,14,2024-01-07,4
12889,"Case 12889 (Crime No: 100030012202409717): Vehicle Theft reported near Mangaluru PS-4 jurisdiction. Registered on 2024-05-01. District ID 3, Police Station ID 12. Case status ID: 2. Gravity ID: 2.",3,5,2024-05-01,2
12890,"Case 12890 (Crime No: 100070031202412214): Attempt to Murder reported near Ballari PS-2 jurisdiction. Registered on 2024-01-08. District ID 7, Police Station ID 31. Case status ID: 1. Gravity ID: 1.",7,3,2024-01-08,1
12891,"Case 12891 (Crime No: 100020008202410262): Assault on Woman reported near Mysuru PS-4 jurisdiction. Registered on 2024-11-09. District ID 2, Police Station ID 8. Case status ID: 3. Gravity ID: 1.",2,7,2024-11-09,3
12892,"Case 12892 (Crime No: 100070032202410457): Rioting reported near Ballari PS-3 jurisdiction. Registered on 2024-03-28. District ID 7, Police Station ID 32. Case status ID: 1. Gravity ID: 2.",7,13,2024-03-28,1
12893,"Case 12893 (Crime No: 100030013202616156): Online Financial Fraud reported near Mangaluru PS-5 jurisdiction. Registered on 2026-04-23. District ID 3, Police Station ID 13. Case status ID: 1. Gravity ID: 1.",3,9,2026-04-23,1
12894,"Case 12894 (Crime No: 100030012202513440): Drug Peddling reported near Mangaluru PS-4 jurisdiction. Registered on 2025-06-18. District ID 3, Police Station ID 12. Case status ID: 1. Gravity ID: 2.",3,11,2025-06-18,1
12895,"Case 12895 (Crime No: 100070032202410862): Chain Snatching reported near Ballari PS-3 jurisdiction. Registered on 2024-05-06. District ID 7, Police Station ID 32. Case status ID: 1. Gravity ID: 1.",7,6,2024-05-06,1
12896,"Case 12896 (Crime No: 100070034202411764): Vehicle Theft reported near Ballari PS-5 jurisdiction. Registered on 2024-06-08. District ID 7, Police Station ID 34. Case status ID: 3. Gravity ID: 2.",7,5,2024-06-08,3
12897,"Case 12897 (Crime No: 100030013202405721): Vehicle Theft reported near Mangaluru PS-5 jurisdiction. Registered on 2024-11-14. District ID 3, Police Station ID 13. Case status ID: 3. Gravity ID: 2.",3,5,2024-11-14,3
12898,"Case 12898 (Crime No: 100050023202617242): Grievous Hurt reported near Hubballi-Dharwad PS-5 jurisdiction. Registered on 2026-01-16. District ID 5, Police Station ID 23. Case status ID: 2. Gravity ID: 1.",5,2,2026-01-16,2
12899,"Case 12899 (Crime No: 100010002202411825): House Burglary reported near Bengaluru PS-2 jurisdiction. Registered on 2024-06-25. District ID 1, Police Station ID 2. Case status ID: 2. Gravity ID: 2.",1,4,2024-06-25,2
12900,"Case 12900 (Crime No: 100020005202415576): Grievous Hurt reported near Mysuru PS-1 jurisdiction. Registered on 2024-03-07. District ID 2, Police Station ID 5. Case status ID: 4. Gravity ID: 1.",2,2,2024-03-07,4
12901,"Case 12901 (Crime No: 100060027202416248): Public Nuisance reported near Kalaburagi PS-4 jurisdiction. Registered on 2024-01-01. District ID 6, Police Station ID 27. Case status ID: 1. Gravity ID: 1.",6,14,2024-01-01,1
12902,"Case 12902 (Crime No: 100010004202509739): Online Financial Fraud reported near Bengaluru PS-4 jurisdiction. Registered on 2025-08-16. District ID 1, Police Station ID 4. Case status ID: 1. Gravity ID: 2.",1,9,2025-08-16,1
12903,"Case 12903 (Crime No: 100070034202504358): Rioting reported near Ballari PS-5 jurisdiction. Registered on 2025-08-09. District ID 7, Police Station ID 34. Case status ID: 2. Gravity ID: 1.",7,13,2025-08-09,2
12904,"Case 12904 (Crime No: 100060026202500991): Drug Peddling reported near Kalaburagi PS-3 jurisdiction. Registered on 2025-06-02. District ID 6, Police Station ID 26. Case status ID: 1. Gravity ID: 2.",6,11,2025-06-02,1
12905,"Case 12905 (Crime No: 100090042202411338): Drug Possession reported near Shivamogga PS-2 jurisdiction. Registered on 2024-08-01. District ID 9, Police Station ID 42. Case status ID: 1. Gravity ID: 2.",9,12,2024-08-01,1
12906,"Case 12906 (Crime No: 100030013202403674): Vehicle Theft reported near Mangaluru PS-5 jurisdiction. Registered on 2024-01-18. District ID 3, Police Station ID 13. Case status ID: 1. Gravity ID: 1.",3,5,2024-01-18,1
12907,"Case 12907 (Crime No: 100010002202505126): Online Financial Fraud reported near Bengaluru PS-2 jurisdiction. Registered on 2025-02-20. District ID 1, Police Station ID 2. Case status ID: 3. Gravity ID: 1.",1,9,2025-02-20,3
12908,"Case 12908 (Crime No: 100030013202416551): Attempt to Murder reported near Mangaluru PS-5 jurisdiction. Registered on 2024-11-22. District ID 3, Police Station ID 13. Case status ID: 2. Gravity ID: 1.",3,3,2024-11-22,2
12909,"Case 12909 (Crime No: 100010003202407566): Online Financial Fraud reported near Bengaluru PS-3 jurisdiction. Registered on 2024-04-17. District ID 1, Police Station ID 3. Case status ID: 2. Gravity ID: 1.",1,9,2024-04-17,2
12910,"Case 12910 (Crime No: 100010003202609984): Attempt to Murder reported near Bengaluru PS-3 jurisdiction. Registered on 2026-05-07. District ID 1, Police Station ID 3. Case status ID: 3. Gravity ID: 1.",1,3,2026-05-07,3
12911,"Case 12911 (Crime No: 100040017202517561): Rioting reported near Belagavi PS-3 jurisdiction. Registered on 2025-06-30. District ID 4, Police Station ID 17. Case status ID: 2. Gravity ID: 2.",4,13,2025-06-30,2
12912,"Case 12912 (Crime No: 100010004202414101): Attempt to Murder reported near Bengaluru PS-4 jurisdiction. Registered on 2024-11-05. District ID 1, Police Station ID 4. Case status ID: 2. Gravity ID: 1.",1,3,2024-11-05,2
12913,"Case 12913 (Crime No: 100010002202505785): Chain Snatching reported near Bengaluru PS-2 jurisdiction. Registered on 2025-11-16. District ID 1, Police Station ID 2. Case status ID: 1. Gravity ID: 1.",1,6,2025-11-16,1
12914,"Case 12914 (Crime No: 100030009202402359): Vehicle Theft reported near Mangaluru PS-1 jurisdiction. Registered on 2024-03-19. District ID 3, Police Station ID 9. Case status ID: 4. Gravity ID: 1.",3,5,2024-03-19,4
12915,"Case 12915 (Crime No: 100010003202504276): Online Financial Fraud reported near Bengaluru PS-3 jurisdiction. Registered on 2025-06-27. District ID 1, Police Station ID 3. Case status ID: 1. Gravity ID: 1.",1,9,2025-06-27,1
12916,"Case 12916 (Crime No: 100040015202517529): Online Financial Fraud reported near Belagavi PS-1 jurisdiction. Registered on 2025-01-25. District ID 4, Police Station ID 15. Case status ID: 2. Gravity ID: 2.",4,9,2025-01-25,2
12917,"Case 12917 (Crime No: 100080036202614418): Assault on Woman reported near Tumakuru PS-2 jurisdiction. Registered on 2026-06-14. District ID 8, Police Station ID 36. Case status ID: 3. Gravity ID: 1.",8,7,2026-06-14,3
12918,"Case 12918 (Crime No: 100010002202404391): Chain Snatching reported near Bengaluru PS-2 jurisdiction. Registered on 2024-09-19. District ID 1, Police Station ID 2. Case status ID: 1. Gravity ID: 2.",1,6,2024-09-19,1
12919,"Case 12919 (Crime No: 100060025202609543): Drug Peddling reported near Kalaburagi PS-2 jurisdiction. Registered on 2026-01-12. District ID 6, Police Station ID 25. Case status ID: 3. Gravity ID: 2.",6,11,2026-01-12,3
12920,"Case 12920 (Crime No: 100060028202602458): Drug Peddling reported near Kalaburagi PS-5 jurisdiction. Registered on 2026-05-04. District ID 6, Police Station ID 28. Case status ID: 2. Gravity ID: 1.",6,11,2026-05-04,2
12921,"Case 12921 (Crime No: 100010001202404222): Chain Snatching reported near Bengaluru PS-1 jurisdiction. Registered on 2024-01-03. District ID 1, Police Station ID 1. Case status ID: 2. Gravity ID: 2.",1,6,2024-01-03,2
12922,"Case 12922 (Crime No: 100080040202409947): Attempt to Murder reported near Tumakuru PS-6 jurisdiction. Registered on 2024-08-05. District ID 8, Police Station ID 40. Case status ID: 1. Gravity ID: 1.",8,3,2024-08-05,1
12923,"Case 12923 (Crime No: 100010001202500212): Chain Snatching reported near Bengaluru PS-1 jurisdiction. Registered on 2025-03-11. District ID 1, Police Station ID 1. Case status ID: 3. Gravity ID: 1.",1,6,2025-03-11,3
12924,"Case 12924 (Crime No: 100030013202506054): Vehicle Theft reported near Mangaluru PS-5 jurisdiction. Registered on 2025-06-01. District ID 3, Police Station ID 13. Case status ID: 2. Gravity ID: 2.",3,5,2025-06-01,2
12925,"Case 12925 (Crime No: 100090043202513121): Drug Possession reported near Shivamogga PS-3 jurisdiction. Registered on 2025-03-01. District ID 9, Police Station ID 43. Case status ID: 1. Gravity ID: 1.",9,12,2025-03-01,1
12926,"Case 12926 (Crime No: 100060027202407488): Drug Peddling reported near Kalaburagi PS-4 jurisdiction. Registered on 2024-12-21. District ID 6, Police Station ID 27. Case status ID: 1. Gravity ID: 2.",6,11,2024-12-21,1
12927,"Case 12927 (Crime No: 100020008202416760): Chain Snatching reported near Mysuru PS-4 jurisdiction. Registered on 2024-05-23. District ID 2, Police Station ID 8. Case status ID: 3. Gravity ID: 1.",2,6,2024-05-23,3
12928,"Case 12928 (Crime No: 100080039202516135): Grievous Hurt reported near Tumakuru PS-5 jurisdiction. Registered on 2025-06-08. District ID 8, Police Station ID 39. Case status ID: 1. Gravity ID: 1.",8,2,2025-06-08,1
12929,"Case 12929 (Crime No: 100020007202415277): Chain Snatching reported near Mysuru PS-3 jurisdiction. Registered on 2024-10-03. District ID 2, Police Station ID 7. Case status ID: 2. Gravity ID: 1.",2,6,2024-10-03,2
12930,"Case 12930 (Crime No: 100040016202512628): Phishing / Identity Theft reported near Belagavi PS-2 jurisdiction. Registered on 2025-03-31. District ID 4, Police Station ID 16. Case status ID: 1. Gravity ID: 2.",4,10,2025-03-31,1
12931,"Case 12931 (Crime No: 100020005202509294): Dowry Harassment reported near Mysuru PS-1 jurisdiction. Registered on 2025-01-25. District ID 2, Police Station ID 5. Case status ID: 2. Gravity ID: 1.",2,8,2025-01-25,2
12932,"Case 12932 (Crime No: 100010002202503129): Chain Snatching reported near Bengaluru PS-2 jurisdiction. Registered on 2025-07-09. District ID 1, Police Station ID 2. Case status ID: 3. Gravity ID: 2.",1,6,2025-07-09,3
12933,"Case 12933 (Crime No: 100020008202413018): Chain Snatching reported near Mysuru PS-4 jurisdiction. Registered on 2024-09-20. District ID 2, Police Station ID 8. Case status ID: 3. Gravity ID: 1.",2,6,2024-09-20,3
12934,"Case 12934 (Crime No: 100070030202401303): Rioting reported near Ballari PS-1 jurisdiction. Registered on 2024-12-03. District ID 7, Police Station ID 30. Case status ID: 1. Gravity ID: 1.",7,13,2024-12-03,1
12935,"Case 12935 (Crime No: 100010003202402072): Online Financial Fraud reported near Bengaluru PS-3 jurisdiction. Registered on 2024-04-10. District ID 1, Police Station ID 3. Case status ID: 1. Gravity ID: 1.",1,9,2024-04-10,1
12936,"Case 12936 (Crime No: 100020008202506541): Dowry Harassment reported near Mysuru PS-4 jurisdiction. Registered on 2025-04-16. District ID 2, Police Station ID 8. Case status ID: 3. Gravity ID: 1.",2,8,2025-04-16,3
